date,segment,exchange,symbol,scrip_name,holding_quantity,avg_price,holding_amount,open_price,open_amount,high_price,high_amount,low_price,low_amount,close_price,close_amount
2023-05-07,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,477.79,4777.9,481.77,4817.7,473.32,4733.2,474.26,4742.6
2023-05-07,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,382.68,5740.2,383.78,5756.7,378.19,5672.85,378.69,5680.35
2023-05-07,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,65.5,6550.0,66.7,6670.0,64.25,6425.0,65.4,6540.0
2023-05-08,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,399.4,24363.4,400.0,24400.0,392.0,23912.0,393.25,23988.25
2023-05-08,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.27,39.24,3.3,39.6,3.2,38.4,3.22,38.64
2023-05-08,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,475.51,4755.1,498.91,4989.1,475.51,4755.1,497.12,4971.2
2023-05-08,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,379.59,5693.85,382.28,5734.2,378.74,5681.1,379.59,5693.85
2023-05-08,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,64.6,6460.0,66.2,6620.0,63.5,6350.0,64.9,6490.0
2023-05-09,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,394.5,24064.5,397.2,24229.2,390.0,23790.0,390.3,23808.3
2023-05-09,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.25,39.0,3.25,39.0,3.16,37.92,3.18,38.16
2023-05-09,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,498.07,4980.7,509.49,5094.9,498.07,4980.7,500.45,5004.5
2023-05-09,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,379.84,5697.6,382.58,5738.7,379.24,5688.6,381.59,5723.85
2023-05-09,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,64.7,6470.0,64.7,6470.0,60.3,6030.0,60.95,6095.0
2023-05-10,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,391.0,23851.0,393.9,24027.9,387.75,23652.75,388.85,23719.85
2023-05-10,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.18,38.16,3.25,39.0,3.17,38.04,3.21,38.52
2023-05-10,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,504.87,5048.7,509.84,5098.4,501.35,5013.5,506.31,5063.1
2023-05-10,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,382.28,5734.2,383.68,5755.2,381.19,5717.85,382.83,5742.45
2023-05-10,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,61.0,6100.0,62.9,6290.0,60.95,6095.0,61.8,6180.0
2023-05-11,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,393.0,23973.0,401.9,24515.9,392.5,23942.5,395.25,24110.25
2023-05-11,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.23,38.76,3.24,38.88,3.18,38.16,3.19,38.28
2023-05-11,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,508.0,5080.0,511.04,5110.4,502.44,5024.4,508.5,5085.0
2023-05-11,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,384.18,5762.7,385.98,5789.7,382.33,5734.95,383.68,5755.2
2023-05-11,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,62.6,6260.0,63.5,6350.0,62.0,6200.0,62.4,6240.0
2023-05-12,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,398.0,24278.0,398.05,24281.05,391.6,23887.6,392.25,23927.25
2023-05-12,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.17,38.04,3.22,38.64,3.17,38.04,3.18,38.16
2023-05-12,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,510.84,5108.4,517.2,5172.0,507.01,5070.1,512.48,5124.8
2023-05-12,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,384.18,5762.7,384.48,5767.2,380.79,5711.85,382.38,5735.7
2023-05-12,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,62.5,6250.0,63.65,6365.0,61.6,6160.0,62.6,6260.0
2023-05-13,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,398.0,24278.0,398.05,24281.05,391.6,23887.6,392.25,23927.25
2023-05-13,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.17,38.04,3.22,38.64,3.17,38.04,3.18,38.16
2023-05-13,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,510.84,5108.4,517.2,5172.0,507.01,5070.1,512.48,5124.8
2023-05-13,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,384.18,5762.7,384.48,5767.2,380.79,5711.85,382.38,5735.7
2023-05-13,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,62.5,6250.0,63.65,6365.0,61.6,6160.0,62.6,6260.0
2023-05-14,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,398.0,24278.0,398.05,24281.05,391.6,23887.6,392.25,23927.25
2023-05-14,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.17,38.04,3.22,38.64,3.17,38.04,3.18,38.16
2023-05-14,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,510.84,5108.4,517.2,5172.0,507.01,5070.1,512.48,5124.8
2023-05-14,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,384.18,5762.7,384.48,5767.2,380.79,5711.85,382.38,5735.7
2023-05-14,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,62.5,6250.0,63.65,6365.0,61.6,6160.0,62.6,6260.0
2023-05-15,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,394.95,24091.95,394.95,24091.95,385.0,23485.0,386.7,23588.7
2023-05-15,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.18,38.16,3.25,39.0,3.12,37.44,3.17,38.04
2023-05-15,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,521.77,5217.7,533.84,5338.4,518.19,5181.9,527.53,5275.3
2023-05-15,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,382.38,5735.7,386.18,5792.7,381.99,5729.85,384.93,5773.95
2023-05-15,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,62.1,6210.0,64.1,6410.0,61.95,6195.0,63.7,6370.0
2023-05-16,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,386.5,23576.5,392.5,23942.5,382.3,23320.3,383.15,23372.15
2023-05-16,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.17,38.04,3.19,38.28,3.14,37.68,3.16,37.92
2023-05-16,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,529.97,5299.7,532.7,5327.0,515.81,5158.1,517.84,5178.4
2023-05-16,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,386.18,5792.7,387.92,5818.8,385.53,5782.95,385.98,5789.7
2023-05-16,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,64.0,6400.0,65.0,6500.0,62.4,6240.0,63.0,6300.0
2023-05-17,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,388.8,23716.8,388.8,23716.8,377.5,23027.5,385.75,23530.75
2023-05-17,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.18,38.16,3.19,38.28,3.14,37.68,3.16,37.92
2023-05-17,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,519.58,5195.8,520.73,5207.3,509.35,5093.5,512.38,5123.8
2023-05-17,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,385.48,5782.2,385.73,5785.95,380.69,5710.35,381.49,5722.35
2023-05-17,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,63.0,6300.0,64.05,6405.0,62.25,6225.0,63.35,6335.0
2023-05-18,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,388.2,23680.2,388.2,23680.2,377.0,22997.0,378.0,23058.0
2023-05-18,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.18,38.16,3.19,38.28,3.14,37.68,3.16,37.92
2023-05-18,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,519.58,5195.8,520.73,5207.3,509.35,5093.5,512.38,5123.8
2023-05-18,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,385.48,5782.2,385.73,5785.95,380.69,5710.35,381.49,5722.35
2023-05-18,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,64.2,6420.0,64.6,6460.0,63.1,6310.0,63.5,6350.0
2023-05-19,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,378.75,23103.75,412.2,25144.2,366.0,22326.0,403.95,24640.95
2023-05-19,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.12,37.44,3.13,37.56,3.06,36.72,3.07,36.84
2023-05-19,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,505.92,5059.2,523.26,5232.6,501.64,5016.4,521.52,5215.2
2023-05-19,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,383.18,5747.7,387.37,5810.55,382.58,5738.7,385.18,5777.7
2023-05-19,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,63.95,6395.0,65.0,6500.0,63.2,6320.0,64.5,6450.0
2023-05-20,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,378.75,23103.75,412.2,25144.2,366.0,22326.0,403.95,24640.95
2023-05-20,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.12,37.44,3.13,37.56,3.06,36.72,3.07,36.84
2023-05-20,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,505.92,5059.2,523.26,5232.6,501.64,5016.4,521.52,5215.2
2023-05-20,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,383.18,5747.7,387.37,5810.55,382.58,5738.7,385.18,5777.7
2023-05-20,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,63.95,6395.0,65.0,6500.0,63.2,6320.0,64.5,6450.0
2023-05-21,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,378.75,23103.75,412.2,25144.2,366.0,22326.0,403.95,24640.95
2023-05-21,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.12,37.44,3.13,37.56,3.06,36.72,3.07,36.84
2023-05-21,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,505.92,5059.2,523.26,5232.6,501.64,5016.4,521.52,5215.2
2023-05-21,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,383.18,5747.7,387.37,5810.55,382.58,5738.7,385.18,5777.7
2023-05-21,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,63.95,6395.0,65.0,6500.0,63.2,6320.0,64.5,6450.0
2023-05-22,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,416.0,25376.0,444.3,27102.3,413.1,25199.1,444.3,27102.3
2023-05-22,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.07,36.84,3.1,37.2,3.05,36.6,3.07,36.84
2023-05-22,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,520.82,5208.2,523.71,5237.1,516.25,5162.5,519.13,5191.3
2023-05-22,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,385.28,5779.2,395.56,5933.4,384.58,5768.7,394.81,5922.15
2023-05-22,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,64.7,6470.0,66.85,6685.0,61.8,6180.0,63.5,6350.0
2023-05-23,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,469.8,28657.8,488.7,29810.7,468.3,28566.3,488.7,29810.7
2023-05-23,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.03,36.36,3.17,38.04,3.03,36.36,3.13,37.56
2023-05-23,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,518.34,5183.4,527.73,5277.3,518.09,5180.9,525.25,5252.5
2023-05-23,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,395.36,5930.4,401.34,6020.1,395.16,5927.4,396.9,5953.5
2023-05-23,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,63.05,6305.0,64.0,6400.0,62.55,6255.0,63.2,6320.0
2023-05-24,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,499.0,30439.0,509.0,31049.0,464.3,28322.3,464.3,28322.3
2023-05-24,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.11,37.32,3.33,39.96,3.11,37.32,3.16,37.92
2023-05-24,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,524.75,5247.5,526.39,5263.9,516.05,5160.5,517.0,5170.0
2023-05-24,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,394.11,5911.65,399.45,5991.75,392.46,5886.9,398.75,5981.25
2023-05-24,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,63.0,6300.0,64.7,6470.0,62.75,6275.0,64.45,6445.0
2023-05-25,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,453.2,27645.2,468.95,28605.95,442.65,27001.65,452.05,27575.05
2023-05-25,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.19,38.28,3.19,38.28,3.11,37.32,3.16,37.92
2023-05-25,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,515.61,5156.1,515.61,5156.1,505.97,5059.7,511.53,5115.3
2023-05-25,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,398.75,5981.25,398.75,5981.25,392.11,5881.65,393.36,5900.4
2023-05-25,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,64.8,6480.0,68.2,6820.0,64.5,6450.0,67.3,6730.0
2023-05-26,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,455.0,27755.0,457.9,27931.9,447.25,27282.25,450.4,27474.4
2023-05-26,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.17,38.04,3.2,38.4,3.06,36.72,3.13,37.56
2023-05-26,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,509.89,5098.9,516.55,5165.5,509.05,5090.5,515.36,5153.6
2023-05-26,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,394.36,5915.4,401.14,6017.1,394.16,5912.4,400.65,6009.75
2023-05-26,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,67.3,6730.0,68.25,6825.0,65.75,6575.0,67.25,6725.0
2023-05-27,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,455.0,27755.0,457.9,27931.9,447.25,27282.25,450.4,27474.4
2023-05-27,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.17,38.04,3.2,38.4,3.06,36.72,3.13,37.56
2023-05-27,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,509.89,5098.9,516.55,5165.5,509.05,5090.5,515.36,5153.6
2023-05-27,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,394.36,5915.4,401.14,6017.1,394.16,5912.4,400.65,6009.75
2023-05-27,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,67.3,6730.0,68.25,6825.0,65.75,6575.0,67.25,6725.0
2023-05-28,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,455.0,27755.0,457.9,27931.9,447.25,27282.25,450.4,27474.4
2023-05-28,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.17,38.04,3.2,38.4,3.06,36.72,3.13,37.56
2023-05-28,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,509.89,5098.9,516.55,5165.5,509.05,5090.5,515.36,5153.6
2023-05-28,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,394.36,5915.4,401.14,6017.1,394.16,5912.4,400.65,6009.75
2023-05-28,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,67.3,6730.0,68.25,6825.0,65.75,6575.0,67.25,6725.0
2023-05-29,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,455.95,27812.95,457.65,27916.65,444.4,27108.4,447.65,27306.65
2023-05-29,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.17,38.04,3.2,38.4,3.06,36.72,3.13,37.56
2023-05-29,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,509.89,5098.9,516.55,5165.5,509.05,5090.5,515.36,5153.6
2023-05-29,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,394.36,5915.4,401.14,6017.1,394.16,5912.4,400.65,6009.75
2023-05-29,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,67.8,6780.0,68.4,6840.0,66.6,6660.0,67.1,6710.0
2023-05-30,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,449.0,27389.0,449.4,27413.4,435.0,26535.0,435.7,26577.7
2023-05-30,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.16,37.92,3.2,38.4,3.12,37.44,3.18,38.16
2023-05-30,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,517.35,5173.5,520.43,5204.3,514.86,5148.6,515.61,5156.1
2023-05-30,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,398.8,5982.0,402.89,6043.35,398.5,5977.5,401.64,6024.6
2023-05-30,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,67.5,6750.0,68.3,6830.0,66.45,6645.0,66.85,6685.0
2023-05-31,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,449.0,27389.0,449.4,27413.4,435.0,26535.0,435.7,26577.7
2023-05-31,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.16,37.92,3.2,38.4,3.12,37.44,3.18,38.16
2023-05-31,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,517.35,5173.5,520.43,5204.3,514.86,5148.6,515.61,5156.1
2023-05-31,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,398.8,5982.0,402.89,6043.35,398.5,5977.5,401.64,6024.6
2023-05-31,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,67.5,6750.0,68.3,6830.0,66.45,6645.0,66.85,6685.0
2023-06-01,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,440.0,26840.0,448.35,27349.35,440.0,26840.0,442.05,26965.05
2023-06-01,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.33,39.96,3.55,42.6,3.33,39.96,3.46,41.52
2023-06-01,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,523.36,5233.6,532.9,5329.0,519.58,5195.8,531.96,5319.6
2023-06-01,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,403.19,6047.85,407.08,6106.2,403.14,6047.1,406.38,6095.7
2023-06-01,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,68.7,6870.0,68.8,6880.0,67.6,6760.0,67.95,6795.0
2023-06-02,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,444.0,27084.0,446.7,27248.7,436.0,26596.0,437.55,26690.55
2023-06-02,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.44,41.28,3.55,42.6,3.41,40.92,3.46,41.52
2023-06-02,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,533.3,5333.0,537.77,5377.7,529.52,5295.2,532.45,5324.5
2023-06-02,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,406.68,6100.2,408.83,6132.45,403.14,6047.1,403.94,6059.1
2023-06-02,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,70.0,7000.0,73.2,7320.0,69.5,6950.0,71.15,7115.0
2023-06-03,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,444.0,27084.0,446.7,27248.7,436.0,26596.0,437.55,26690.55
2023-06-03,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.44,41.28,3.55,42.6,3.41,40.92,3.46,41.52
2023-06-03,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,533.3,5333.0,537.77,5377.7,529.52,5295.2,532.45,5324.5
2023-06-03,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,406.68,6100.2,408.83,6132.45,403.14,6047.1,403.94,6059.1
2023-06-03,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,70.0,7000.0,73.2,7320.0,69.5,6950.0,71.15,7115.0
2023-06-04,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,444.0,27084.0,446.7,27248.7,436.0,26596.0,437.55,26690.55
2023-06-04,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.44,41.28,3.55,42.6,3.41,40.92,3.46,41.52
2023-06-04,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,533.3,5333.0,537.77,5377.7,529.52,5295.2,532.45,5324.5
2023-06-04,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,406.68,6100.2,408.83,6132.45,403.14,6047.1,403.94,6059.1
2023-06-04,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,70.0,7000.0,73.2,7320.0,69.5,6950.0,71.15,7115.0
2023-06-05,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,440.0,26840.0,440.95,26897.95,431.0,26291.0,432.25,26367.25
2023-06-05,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.47,41.64,3.53,42.36,3.45,41.4,3.47,41.64
2023-06-05,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,534.74,5347.4,545.27,5452.7,534.69,5346.9,543.09,5430.9
2023-06-05,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,405.98,6089.7,408.73,6130.95,403.14,6047.1,403.44,6051.6
2023-06-05,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,71.3,7130.0,72.15,7215.0,69.6,6960.0,71.25,7125.0
2023-06-06,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,435.8,26583.8,437.4,26681.4,428.55,26141.55,429.65,26208.65
2023-06-06,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.46,41.52,3.51,42.12,3.31,39.72,3.34,40.08
2023-06-06,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,545.22,5452.2,553.57,5535.7,542.14,5421.4,552.23,5522.3
2023-06-06,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,403.14,6047.1,403.14,6047.1,394.86,5922.9,399.05,5985.75
2023-06-06,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,71.55,7155.0,73.15,7315.0,71.35,7135.0,72.35,7235.0
2023-06-07,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,436.0,26596.0,442.0,26962.0,433.0,26413.0,433.8,26461.8
2023-06-07,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,3.39,40.68,4.0,48.0,3.39,40.68,4.0,48.0
2023-06-07,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,554.17,5541.7,571.41,5714.1,548.7,5487.0,564.45,5644.5
2023-06-07,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,401.14,6017.1,402.74,6041.1,400.2,6003.0,401.94,6029.1
2023-06-07,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,72.5,7250.0,75.0,7500.0,72.4,7240.0,74.5,7450.0
2023-06-08,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,436.0,26596.0,437.0,26657.0,428.8,26156.8,429.75,26214.75
2023-06-08,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,4.2,50.4,4.35,52.2,3.92,47.04,4.07,48.84
2023-06-08,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,566.14,5661.4,572.95,5729.5,553.72,5537.2,556.21,5562.1
2023-06-08,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,403.14,6047.1,403.79,6056.85,397.85,5967.75,398.65,5979.75
2023-06-08,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,74.8,7480.0,76.35,7635.0,73.7,7370.0,75.8,7580.0
2023-06-09,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,431.0,26291.0,432.9,26406.9,424.75,25909.75,425.55,25958.55
2023-06-09,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,4.08,48.96,4.12,49.44,3.96,47.52,3.99,47.88
2023-06-09,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,560.63,5606.3,562.91,5629.1,555.96,5559.6,558.74,5587.4
2023-06-09,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,398.65,5979.75,399.45,5991.75,395.26,5928.9,397.0,5955.0
2023-06-09,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,77.05,7705.0,78.0,7800.0,75.85,7585.0,77.6,7760.0
2023-06-10,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,431.0,26291.0,432.9,26406.9,424.75,25909.75,425.55,25958.55
